id,title,pos_score,neutral_score,neg_score,company_id,company_name
6390925,Florida Says Uber Driver Isn’t An Employee After All,,,,57,Uber
3995570,Microsoft Confirms $61 Windows Update Fee Starts In 5 Weeks,0.068333,0.904245,0.027422,3,Microsoft
4410311,Microsoft continues its blockchain-as-a-service push,0.88713,0.091376,0.021494,3,Microsoft
1062446,2019 College World Series Live Stream: Watch CWS Games for Free,0.050913,0.933675,0.015412,14,Visa Inc.
3043014,"BOK Holds Rates, Upgrades Economic Outlook With Hawkish Tone",0.394974,0.543282,0.061744,55,AT&T
6385071,Lawsuit claims Uber ignored attempted murder conviction of driver who later raped passenger,0.001639,0.011225,0.987137,57,Uber
836165,West Virginia Governor: Coal Miner Death 'Especially Tragic',0.035077,0.93957,0.025353,14,Visa Inc.
2968244,"Bonds gets standing ovation in San Francisco return, dodges controversy",0.125555,0.352679,0.521767,55,AT&T
4184365,Microsoft confirms two more major Windows 10 updates for 2017,0.18299,0.805474,0.011536,3,Microsoft
3405809,Hawaii County police warn of cellphone scams sent via text messages,0.022889,0.926446,0.050665,55,AT&T
6547567,Kenya Uber to keep fares unchanged for now following drivers' strike,0.091892,0.765619,0.142489,57,Uber
3292385,"Boeing, Facebook and Tesla are about to play ‘Hold my beer’ amid earnings flood",0.090709,0.75579,0.153501,55,AT&T
4468345,Microsoft crushes quarterly earnings as cloud revenues rise,0.198912,0.22649,0.574598,3,Microsoft
3432700,HBO Max: Everything to know about the app streaming Wonder Woman 1984 next month,0.017822,0.971662,0.010516,55,AT&T
3304213,"HBO dives into fresh waters with 'Euphoria,' a depiction of modern teenage life that's as gripping and gritty as 'The Wire'",0.497784,0.462417,0.039798,55,AT&T
3578442,"Bonnie D. Kutch, communications specialist and leader at Baltimore’s St. Bartholomew Episcopal Church, dies",0.250174,0.72959,0.020236,55,AT&T
7055408,Former Uber security chief sentenced for data-breach cover-up,0.002394,0.02931,0.968296,57,Uber
3471683,Brad Tavares def. Omari Akhmedov at UFC 264: Best photos,0.067527,0.910511,0.021962,55,AT&T
3262695,Bogus phone bill charges? You can fight back,0.015149,0.124776,0.860075,55,AT&T
6492843,Legal lessons for Australia from Uber’s self-driving car fatality,0.01345,0.083025,0.903525,57,Uber
8606968,"20 years after the publication of 'Purple Hibiscus,' a generation of African writers have followed in Chimamanda Ngozi Adichie's footsteps",0.371427,0.60735,0.021223,14,Visa Inc.
8465940,21 Savage And Metro Boomin Pay Homage To King Von In Their Murky ‘Tonight Show’ Performance,,,,14,Visa Inc.
8540098,What Biden's California border looks like as voter concerns about immigration grow,0.05189,0.926057,0.022053,14,Visa Inc.
3435993,HBO Max To Be Available On Roku Starting Today,0.022355,0.969931,0.007714,55,AT&T
6902076,"For Uber, the ‘Stall Game’ Averts a Reckoning Over Driver Pay",0.058498,0.329936,0.611566,57,Uber
3331829,HBO Max will include a ‘Game of Thrones’ prequel and ‘South Park’ when it debuts in May,0.033498,0.956609,0.009893,55,AT&T
8607038,21 Savage Announces First-Ever Headlining U.K. Concert After Finally Getting Green Card,0.622822,0.342724,0.034454,14,Visa Inc.
389256,"This Huge Line Of Ranch Dressing At Walmart Includes Wasabi, Buffalo, & Bacon",0.031882,0.945984,0.022135,12,Walmart
1015747,We Spoke to Nervous Brits Living in Berlin About the 'Brexit',0.026472,0.964541,0.008987,14,Visa Inc.
3084356,"Bracing for Harvey: Texans, Astros mull plans",0.032405,0.960537,0.007058,55,AT&T
3376522,Bon Jovi Plot North American Tour,0.014148,0.881021,0.104831,55,AT&T
957347,Wells Fargo Wants to Let You Make Million-Dollar Wire Transactions with Your Face and Voice,0.626944,0.318583,0.054473,14,Visa Inc.
6731601,Fourth of July 2025: Get a free Uber ride in these Wisconsin cities,0.504663,0.442074,0.053263,57,Uber
1007547,“We’re about to make pimps’ jobs real easy”: The shutdown has put trafficking victims in harm's way,0.122696,0.058019,0.819285,14,Visa Inc.
3405588,HBO Max Pulls 'Gone With the Wind' to Add 'Denouncement',0.03567,0.886207,0.078123,55,AT&T
3983667,"Microsoft Confirms It Scrapped the Xbox Game Pass Discount on All Games and DLC Purchases, Gives Subscribers More Rewards Points Instead",0.077566,0.15091,0.771524,3,Microsoft
3450362,HBO Max Cuts Price in Half for Customers Following HBO's Amazon Prime Exit,0.03567,0.840979,0.123352,55,AT&T
6670286,Free Uber rides and live-streamed services: How D.C. black churches attract millennials,,,,57,Uber
4680030,Microsoft Confirms Password Deletion—Now Just 8 Weeks Away,0.168189,0.793924,0.037886,3,Microsoft
742654,What Donald Trump might have seen on 9/11. Hint: Not ‘cheering’ Arabs,0.021436,0.756864,0.2217,14,Visa Inc.
7034729,"For years, crime has marred rideshare safety. New Uber feature aims to fix issue in Miami",0.714487,0.122581,0.162932,57,Uber
3483285,HBO Max will debut an ad-supported tier in June,0.081483,0.909774,0.008743,55,AT&T
8328450,21 Savage hosting Thanksgiving dinner for the community at DeKalb YMCA,0.223215,0.770759,0.006026,14,Visa Inc.
3190576,HBO chief mocks 'nonexistent raging war' with Netflix,0.110086,0.817893,0.07202,55,AT&T
4758172,Microsoft crushes earnings; stock jumps,0.326209,0.242757,0.431034,3,Microsoft
8584510,2024 Bahrain Grand Prix: F1 history is made and more leftover thoughts,0.137747,0.839673,0.02258,14,Visa Inc.
7312494,"Thieves stole at least 1 million dimes — that's $100K — from a cargo truck parked overnight at a Philadelphia Walmart, police say",0.02191,0.867207,0.110883,12,Walmart
4464605,Microsoft Co-Founder Paul Allen Dead at 65,0.025663,0.890922,0.083416,3,Microsoft
8245769,"21 Savage on his immigration case: ""I'm not leaving without a fight""",,,,14,Visa Inc.
481409,"The Starting 5: Trump rally, impeachment, health care, Walmart and an auction for Neil Armstrong's collectibles",0.0484,0.918333,0.033267,12,Walmart
4615320,Microsoft contractors are listening to some Skype translation calls: Report,0.030223,0.960747,0.00903,3,Microsoft
8359122,What Is a Student Visa? The Rights and Risks Amid Trump’s Crackdown.,0.134201,0.386382,0.479417,14,Visa Inc.
6690788,"Former UFC fighter struck, killed by Uber driver in Brazil",0.009227,0.316029,0.674745,57,Uber
7132117,'The Tesla of Chicken' just found its way onto shelves at Walmart and Target. Its 21-year-old founder explains how his plant-based nugget business did $8 million in sales last year.,0.109167,0.859825,0.031008,12,Walmart
8557302,‘We must forget about divisions’: one woman’s journey home 75 years after India’s partition,0.220434,0.623712,0.155854,14,Visa Inc.
6728774,"Kumail Nanjiani on Getting in Shape, Those ‘Eternals’ Rumors and ‘Stuber’s’ Nude Scene",0.103934,0.625952,0.270114,57,Uber
7360125,These Fluffy Ugg Slippers Are 20% Off at Walmart Now,0.029753,0.926049,0.044199,12,Walmart
8480679,"We’re living in limbo. Senators, help Venezuelans with path to citizenship",0.550989,0.37646,0.07255,14,Visa Inc.
558329,The Walmart family is handing over more control to the next generation,0.497069,0.425427,0.077503,12,Walmart
3301689,"HBO has canceled 'Vice News Tonight,' ending its 7-year relationship with Vice Media",0.015347,0.751109,0.233543,55,AT&T
3432154,"Boxing back in spotlight as Fox, PBC bring bouts to network TV",0.193847,0.790468,0.015685,55,AT&T
3465974,"Boston Bruins vs. New York Islanders (6/3/2021): Time, TV channel, live stream",0.015637,0.976115,0.008249,55,AT&T
6209866,Kalamazoo Shooting Rampage Suspect Sues Uber For $10m,0.01152,0.289364,0.699117,57,Uber
3457071,HBO Max and HBO Top 44 Million Subscribers,0.096464,0.881478,0.022059,55,AT&T
1011836,21 Savage’s ICE Arrest: Jay-Z Hires Attorney for ‘Dreamer’ Rapper; Grammy Moment in Works,0.017962,0.37961,0.602428,14,Visa Inc.
8477685,What an Amazing Coincidence! Paul Pelosi Unloads $500k in Visa Stock Prior to Antitrust Lawsuit,0.196311,0.514826,0.288863,14,Visa Inc.
3480925,Boog Sciambi made his Chicago Cubs TV debut for Marquee Sports Network. Here’s how he did.,0.232771,0.739513,0.027716,55,AT&T
8495011,What can investors do in the face of racial injustice? Maybe more than you think,0.033819,0.167869,0.798311,14,Visa Inc.
1010318,21 Savage Is An American No Matter What ICE Or Trump Thinks,0.156057,0.377888,0.466055,14,Visa Inc.
4689240,Microsoft Crosses Above Key Moving Average Level,0.744437,0.124976,0.130588,3,Microsoft
4172589,Microsoft confirms App-V will be bundled with with Windows 10 Anniversary Update,0.100676,0.888866,0.010459,3,Microsoft
3423491,HBO Max Ad Plan Could Pair Commercials With Movie Classics,0.077367,0.899904,0.02273,55,AT&T
8362433,19 Modern-Day Scams Everyone Falls For,0.038003,0.558578,0.40342,14,Visa Inc.
4256143,"Microsoft criticizes governments for stockpiling cyber weapons, says attack is ""wake-up call""",0.209778,0.552945,0.237277,3,Microsoft
7044731,The Ultimate Last-Minute Walmart Gift Guide That Can Save You Hundreds,0.752607,0.142534,0.10486,12,Walmart
3055013,Bond Traders' Mantra Is Don't Fear the Fed as Rate Hikes Ramp Up,0.289439,0.592441,0.118119,55,AT&T
4822519,Microsoft confirms Windows 10X is coming to laptops amid big jump in Windows usage,0.430898,0.547069,0.022032,3,Microsoft
7058592,Ford launching short-term electric Mustang Mach-E leases for Uber drivers,0.066801,0.897312,0.035888,57,Uber
8565930,'We're all waiting for an opportunity to cross': Venezuelan migrants removed from US set up encampment along Mexican border in hopes of returning,0.304781,0.574332,0.120887,14,Visa Inc.
6138887,Former Obama advisor in shuffle at Uber,0.012262,0.96105,0.026688,57,Uber
809756,What Is FinDom? How Tech Is Shaping This Secretive Lifestyle,0.057955,0.375736,0.56631,14,Visa Inc.
3465793,HBO Max Is Trying To Use Disney And Netflix's Playbook,0.045232,0.881652,0.073117,55,AT&T
12413,"This Capable 32-Inch Samsung Monitor Has Built-In Smart Features, and It's $121 Off at Walmart",0.887304,0.053376,0.05932,12,Walmart
344548,"""The truth is the real villains are lurking within the company,"" says Walmart's CEO",0.04047,0.931067,0.028463,12,Walmart
6727993,"L.A. movie openings, July 7-14: ‘Stuber,’ a Bethany Hamilton doc and more",0.052611,0.8968,0.050589,57,Uber
4160707,Microsoft could turn every PC into an Xbox,0.757638,0.151064,0.091298,3,Microsoft
8308427,14 Progressive 2020 Candidates Who Could be the Next AOC,0.239625,0.737879,0.022496,14,Visa Inc.
95642,These ‘Walmart moms’ say they feel ‘nauseated’ by the choice of Clinton or Trump,0.076116,0.84916,0.074725,12,Walmart
3288992,Hawks' Trae Young beats Bucks with buzzer beater,0.434713,0.51695,0.048337,55,AT&T
3021477,Boxing Champ Andre Ward: Unsure 'If It Makes Sense to Continue',0.033742,0.929837,0.036421,55,AT&T
3402901,HBO Max: Everything you need to know about AT&T's new streaming service,0.085502,0.864945,0.049553,55,AT&T
8536957,What a disaster: federal government slashes COVID payment when people need it most,0.032256,0.099348,0.868396,14,Visa Inc.
6446568,Lawsuit: Over 99 Percent of Uber’s NYC Cars Inaccessible to People With Disabilities,0.012941,0.174324,0.812735,57,Uber
6357702,Former Lyft driver sues Uber over 'Hell' tracking program,0.001914,0.023927,0.974159,57,Uber
670291,What if an agreement favors Iran?,0.013086,0.952322,0.034592,14,Visa Inc.
3459436,HBO Max's ad-supported service will reportedly run $10 per month,0.066678,0.897979,0.035342,55,AT&T
6254239,Former U.S. attorney general Eric Holder backs Uber in letter to Atlanta mayor,0.711101,0.258055,0.030844,57,Uber
3099477,Bosnian Serb Army Leader Sentenced to Life in Prison,0.010047,0.752526,0.237427,55,AT&T
3579148,HBO Max Is Now 'Max' — Here Are Two Ways to Get the Streaming Service for Free,0.33281,0.611968,0.055222,55,AT&T
3417753,"HBO Max, Eager to Lure Subscribers, Launches Limited-Time 20% Price Discount",0.668119,0.285355,0.046526,55,AT&T
6382892,Kalanick's resignation as Uber's CEO has put an IPO in doubt — but there's still a precarious path to a public offering,0.015147,0.209772,0.775081,57,Uber
2985954,Boxing On Netflix: Jake Paul vs. Gervonta Davis Set For Nov. 14,0.017707,0.975704,0.006589,55,AT&T
8444214,17 States Sue to Block Student Visa Rules,0.028904,0.436896,0.5342,14,Visa Inc.
4395973,Microsoft commits to spending $5B over four years on IoT,0.734596,0.223119,0.042285,3,Microsoft
6345865,‘Let’s Not Kid Ourselves’: Bill de Blasio’s Battle With Uber Isn’t Over,0.029112,0.182142,0.788746,57,Uber
4764028,Microsoft Contractors in China Reportedly Listened to Users’ Skype Calls,0.032422,0.801488,0.16609,3,Microsoft
3435351,HBO Max Owner Reportedly Plans to Launch Two More Streaming Services,0.184896,0.781714,0.03339,55,AT&T
8305338,"2020 Daily Trail Markers: Inside Buttigieg's ""Internet for All"" initiative",0.276333,0.703976,0.019691,14,Visa Inc.
6910538,Leaked recording shows McDonald’s manager briefing Uber Eats drivers,0.017471,0.871566,0.110963,57,Uber
8528171,What Is Acorns: The Investment App Designed To Make Investing Easy,0.794614,0.143406,0.06198,14,Visa Inc.
3402603,HBO Max: What you need to know about the newest streamer,0.046301,0.929217,0.024482,55,AT&T
6293272,Flywheel Taxi sues Uber for antitrust violations,0.002325,0.028588,0.969087,57,Uber
8424606,What Brexit will mean for travelers,,,,14,Visa Inc.
4483416,Microsoft confirms Edge will be able to use Google Chrome Extensions,0.149006,0.833921,0.017072,3,Microsoft
8317425,"21 Savage says young immigrants should become citizens, gets advocacy award",0.862686,0.127276,0.010038,14,Visa Inc.
6823916,‘The status quo is unacceptable’: Walmart will stop selling some ammunition and exit the handgun market,,,,12,Walmart
6360991,"Lawmakers debate letting island set its own Uber, Lyft rules",,,,57,Uber
6759399,The VIZIO 65-inch 4K Ultra HDTV is on sale for just $550 at Walmart,,,,12,Walmart
8236467,21 Savage: The rapper's career in photos,0.014252,0.976503,0.009246,14,Visa Inc.
3402517,"HBO Max: How it compares to other streaming services, what it costs, shows, launch date",0.029316,0.950032,0.020652,55,AT&T
3471321,Boogie Board turns 50: Do you remember your first ride?,0.034726,0.950188,0.015085,55,AT&T
4366131,Microsoft confirms Windows 10 is getting a new ‘S Mode’ in 2019,0.158288,0.82718,0.014532,3,Microsoft
6865171,"Libertarians Think Amazon Reviews and Uber Ratings Will Make Regulation Obsolete. They Are So, So Wrong.",,,,57,Uber
4037781,"Microsoft confirms Cortana is coming to iPhones, Android",0.088868,0.898308,0.012824,3,Microsoft
3331830,HBO Game of Thrones prequel House of the Dragon gets green light,0.066824,0.923813,0.009363,55,AT&T
3124154,Boxer Mayweather’s dad arrested in Vegas on battery charge,0.004556,0.486455,0.508989,55,AT&T
1014998,21 Savage's Arrest Proves Trump's Culture War Will Come for Everyone,0.034181,0.378393,0.587426,14,Visa Inc.
3397194,HBO Max launches next month. Here's what movies and shows it'll have,0.032233,0.956315,0.011452,55,AT&T
3390042,Boulder born and (still) based Zayo Group is a private company once more after $14.3B sale,0.070894,0.873029,0.056077,55,AT&T
6402505,Former Uber CEO Travis Kalanick sued by investor for fraud,0.002344,0.044167,0.953488,57,Uber
3298024,"Boxer Gervonta Davis to defend super featherweight title in hometown of Baltimore on July 27, team says",0.084576,0.908414,0.007011,55,AT&T
6222075,Former ACCC chairman appointed to Uber advisory board,0.091413,0.894587,0.014001,57,Uber
857159,2013 “Gang of Eight” immigration bill ended “Diversity Visa” program opposed by Trump,0.030185,0.322993,0.646822,14,Visa Inc.
6799614,Forecasting The Future: 24 Analyst Projections For Uber Technologies,0.111209,0.844889,0.043902,57,Uber
6426466,Former Uber driver creates app to allow drivers to communicate with each other,,,,57,Uber
6746179,Former Uber engineer Levandowski charged with theft of Google trade secrets,0.002223,0.031169,0.966609,57,Uber
6174729,Former Massachusetts Uber Driver Pleads Guilty To Rape,0.00243,0.028952,0.968618,57,Uber
3112663,Boeing Wins $480 Million U.S. Defense Contract for Saudi Air Force: Pentagon,0.317593,0.664223,0.018184,55,AT&T
